date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:19	557/557	---M--	200	added ('OK')	image/png	etag:%225f0822b3-22d%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
12:33:20	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Feb%202021%2016:33:20%20GMT	http://cssdeck.com/uploads/media/items/8/8bcLQqF.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/cssdeck.com/uploads/media/items/8/8bcLQqF.48.delayed	(from https://colorlib.com/polygon/build/css/custom.min.css)
12:33:21	2419/2419	---M--	200	added ('OK')	image/png	etag:%22973-4b95f8a2bca80%22	https://cssdeck.com/uploads/media/items/8/8bcLQqF.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/cssdeck.com/uploads/media/items/8/8bcLQqF.png	(from https://colorlib.com/polygon/build/css/custom.min.css)
12:33:21	4606/4606	---MCZ	200	added ('OK')	image/x-icon	etag:W/%225f05ce5e-11fe%22	https://colorlib.com/polygon/gentelella/images/favicon.ico	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/favicon.ico	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:21	929/929	---MCZ	200	added ('OK')	text/css	etag:W/%225f08219f-525%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/iCheck/skins/flat/green.css	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:21	5014/5014	---MCZ	200	added ('OK')	text/css	etag:W/%225f080d5e-1396%22	https://colorlib.com/polygon/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.3.4.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.3.4.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:22	621/621	---MCZ	200	added ('OK')	text/css	etag:W/%225f08224f-26d%22	https://colorlib.com/polygon/vendors/jqvmap/dist/jqvmap.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jqvmap/dist/jqvmap.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:22	147169/147169	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080d85-23ee1%22	https://colorlib.com/polygon/vendors/Chart.js/dist/Chart.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/Chart.js/dist/Chart.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:22	17848/17848	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08217b-45b8%22	https://colorlib.com/polygon/vendors/gauge.js/dist/gauge.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/gauge.js/dist/gauge.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:22	2333/2333	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080d4f-91d%22	https://colorlib.com/polygon/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:22	4931/4931	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082195-1343%22	https://colorlib.com/polygon/vendors/iCheck/icheck.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/iCheck/icheck.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:23	10253/10253	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0824b7-4a51%22	https://colorlib.com/polygon/vendors/skycons/skycons.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/skycons/skycons.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:23	53590/53590	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08105f-1e05b%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/Flot/jquery.flot.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:23	12212/12212	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08105e-5d01%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.pie.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/Flot/jquery.flot.pie.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:23	6919/6919	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f081053-2df8%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.time.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/Flot/jquery.flot.time.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:23	2369/2369	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f081057-1bb2%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.stack.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/Flot/jquery.flot.stack.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:24	2213/2213	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f081058-cf2%22	https://colorlib.com/polygon/vendors/Flot/jquery.flot.resize.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/Flot/jquery.flot.resize.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:24	3601/3601	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0810f9-1b07%22	https://colorlib.com/polygon/vendors/flot.orderbars/js/jquery.flot.orderBars.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/flot.orderbars/js/jquery.flot.orderBars.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:24	1756/1756	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0810ea-6dc%22	https://colorlib.com/polygon/vendors/flot-spline/js/jquery.flot.spline.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/flot-spline/js/jquery.flot.spline.min.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:24	6777/6777	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0810ed-41b5%22	https://colorlib.com/polygon/vendors/flot.curvedlines/curvedLines.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/flot.curvedlines/curvedLines.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:25	64581/64581	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080e2e-1fbae%22	https://colorlib.com/polygon/vendors/DateJS/build/date.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/DateJS/build/date.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:25	26533/26533	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082250-8514%22	https://colorlib.com/polygon/vendors/jqvmap/dist/jquery.vmap.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jqvmap/dist/jquery.vmap.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:25	60563/60563	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082261-ecb7%22	https://colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.world.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.world.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:25	2384/2384	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08226b-952%22	https://colorlib.com/polygon/vendors/jqvmap/examples/js/jquery.vmap.sampledata.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jqvmap/examples/js/jquery.vmap.sampledata.js	(from https://colorlib.com/polygon/gentelella/index.html)
12:33:26	62647/62647	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08221b-f4b7%22	https://colorlib.com/polygon/vendors/jquery-sparkline/dist/jquery.sparkline.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jquery-sparkline/dist/jquery.sparkline.min.js	(from https://colorlib.com/polygon/gentelella/index2.html)
12:33:26	92544/92544	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0823f0-16980%22	https://colorlib.com/polygon/vendors/raphael/raphael.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/raphael/raphael.min.js	(from https://colorlib.com/polygon/gentelella/index3.html)
12:33:26	35652/35652	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082330-8b44%22	https://colorlib.com/polygon/vendors/morris.js/morris.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/morris.js/morris.min.js	(from https://colorlib.com/polygon/gentelella/index3.html)
12:33:27	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%225f082187-2a3%22	https://colorlib.com/polygon/vendors/google-code-prettify/bin/prettify.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/google-code-prettify/bin/prettify.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:27	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%225f082406-3b5c%22	https://colorlib.com/polygon/vendors/select2/dist/css/select2.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/select2/dist/css/select2.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:27	682/682	---MCZ	200	added ('OK')	text/css	etag:W/%225f0824c4-2aa%22	https://colorlib.com/polygon/vendors/switchery/dist/switchery.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/switchery/dist/switchery.min.css	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:27	118/118	---MCZ	200	added ('OK')	text/css	etag:W/%225f0824bc-a2%22	https://colorlib.com/polygon/vendors/starrr/dist/starrr.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/starrr/dist/starrr.css	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:27	5448/5448	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080d6b-1548%22	https://colorlib.com/polygon/vendors/bootstrap-wysiwyg/js/bootstrap-wysiwyg.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/bootstrap-wysiwyg/js/bootstrap-wysiwyg.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:28	2727/2727	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082235-139b%22	https://colorlib.com/polygon/vendors/jquery.hotkeys/jquery.hotkeys.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jquery.hotkeys/jquery.hotkeys.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:28	25751/25751	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082190-f758%22	https://colorlib.com/polygon/vendors/google-code-prettify/src/prettify.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/google-code-prettify/src/prettify.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:28	8603/8603	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082249-3039%22	https://colorlib.com/polygon/vendors/jquery.tagsinput/src/jquery.tagsinput.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jquery.tagsinput/src/jquery.tagsinput.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:28	24437/24437	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0824c5-5f75%22	https://colorlib.com/polygon/vendors/switchery/dist/switchery.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/switchery/dist/switchery.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:28	75005/75005	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082408-124fd%22	https://colorlib.com/polygon/vendors/select2/dist/js/select2.full.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/select2/dist/js/select2.full.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:29	40946/40946	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08235b-9ff2%22	https://colorlib.com/polygon/vendors/parsleyjs/dist/parsley.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/parsleyjs/dist/parsley.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:29	3274/3274	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080c32-cca%22	https://colorlib.com/polygon/vendors/autosize/dist/autosize.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/autosize/dist/autosize.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:29	13062/13062	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080f29-3306%22	https://colorlib.com/polygon/vendors/devbridge-autocomplete/dist/jquery.autocomplete.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/devbridge-autocomplete/dist/jquery.autocomplete.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:29	2150/2150	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0824bc-b7f%22	https://colorlib.com/polygon/vendors/starrr/dist/starrr.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/starrr/dist/starrr.js	(from https://colorlib.com/polygon/gentelella/form.html)
12:33:30	92629/92629	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	(from https://colorlib.com/polygon/gentelella/form_validation.html)
12:33:30	1967/1967	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0824d0-7af%22	https://colorlib.com/polygon/vendors/validator/multifield.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/validator/multifield.js	(from https://colorlib.com/polygon/gentelella/form_validation.html)
12:33:31	22817/22817	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0824ce-5921%22	https://colorlib.com/polygon/vendors/validator/validator.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/validator/validator.js	(from https://colorlib.com/polygon/gentelella/form_validation.html)
12:33:31	17074/17074	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f082214-42b2%22	https://colorlib.com/polygon/vendors/jQuery-Smart-Wizard/js/jquery.smartWizard.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jQuery-Smart-Wizard/js/jquery.smartWizard.js	(from https://colorlib.com/polygon/gentelella/form_wizards.html)
12:33:31	9717/9717	---MCZ	200	added ('OK')	text/css	etag:W/%225f080f30-25f5%22	https://colorlib.com/polygon/vendors/dropzone/dist/min/dropzone.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/dropzone/dist/min/dropzone.min.css	(from https://colorlib.com/polygon/gentelella/form_upload.html)
12:33:32	33588/33588	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080f31-8334%22	https://colorlib.com/polygon/vendors/dropzone/dist/min/dropzone.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/dropzone/dist/min/dropzone.min.js	(from https://colorlib.com/polygon/gentelella/form_upload.html)
12:33:32	10514/10514	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2001%20Feb%202021%2016:33:32%20GMT	https://static.cloudflareinsights.com/beacon.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/static.cloudflareinsights.com/beacon.min.js	(from https://colorlib.com/polygon/gentelella/form_buttons.html)
12:33:32	1986/1986	---MCZ	200	added ('OK')	text/css	etag:W/%225f0823ec-7c2%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/pnotify/dist/pnotify.css	(from https://colorlib.com/polygon/gentelella/general_elements.html)
12:33:32	68/68	---MCZ	200	added ('OK')	text/css	etag:W/%225f0823ea-44%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.buttons.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/pnotify/dist/pnotify.buttons.css	(from https://colorlib.com/polygon/gentelella/general_elements.html)
12:33:32	108/108	---MCZ	200	added ('OK')	text/css	etag:W/%225f0823e9-6c%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.css	(from https://colorlib.com/polygon/gentelella/general_elements.html)
12:33:33	13234/13234	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0823e9-342f%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/pnotify/dist/pnotify.js	(from https://colorlib.com/polygon/gentelella/general_elements.html)
12:33:33	4014/4014	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0823ec-fb6%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.buttons.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/pnotify/dist/pnotify.buttons.js	(from https://colorlib.com/polygon/gentelella/general_elements.html)
12:33:33	2596/2596	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0823eb-a2a%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.js	(from https://colorlib.com/polygon/gentelella/general_elements.html)
12:33:35	290568/290568	---M--	200	added ('OK')	image/jpeg	etag:%225f05ce60-46f08%22	https://colorlib.com/polygon/gentelella/images/media.jpg	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/media.jpg	(from https://colorlib.com/polygon/gentelella/media_gallery.html)
12:33:35	7627/7627	---M--	200	added ('OK')	image/png	etag:%225f05ce5f-1dcb%22	https://colorlib.com/polygon/gentelella/images/user.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/user.png	(from https://colorlib.com/polygon/gentelella/widgets.html)
12:33:35	3950/3950	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f08222a-f6e%22	https://colorlib.com/polygon/vendors/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	(from https://colorlib.com/polygon/gentelella/widgets.html)
12:33:35	1199/1199	---M--	200	added ('OK')	image/png	etag:%225f05ce5f-4af%22	https://colorlib.com/polygon/gentelella/images/visa.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/visa.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
12:33:36	1988/1988	---M--	200	added ('OK')	image/png	etag:%225f05ce61-7c4%22	https://colorlib.com/polygon/gentelella/images/mastercard.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/mastercard.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
12:33:36	2796/2796	---M--	200	added ('OK')	image/png	etag:%225f05ce5e-aec%22	https://colorlib.com/polygon/gentelella/images/american-express.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/american-express.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
12:33:37	1416/1416	---M--	200	added ('OK')	image/png	etag:%225f05ce61-588%22	https://colorlib.com/polygon/gentelella/images/paypal.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/paypal.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
12:33:37	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600efe61-4d7%22	https://colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://colorlib.com/polygon/gentelella/invoice.html)
12:33:37	22034/22034	---M--	200	added ('OK')	image/png	etag:%225f05ce5e-5612%22	https://colorlib.com/polygon/gentelella/images/inbox.png	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/images/inbox.png	(from https://colorlib.com/polygon/gentelella/inbox.html)
12:33:37	15251/15251	---MCZ	200	added ('OK')	text/css	etag:W/%225f0811ee-3b93%22	https://colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.css	(from https://colorlib.com/polygon/gentelella/calendar.html)
12:33:38	5545/5545	---MCZ	200	added ('OK')	text/css	etag:W/%225f0811be-15a9%22	https://colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.print.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.print.css	(from https://colorlib.com/polygon/gentelella/calendar.html)
12:33:38	131347/131347	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0811da-20113%22	https://colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.js	(from https://colorlib.com/polygon/gentelella/calendar.html)
12:33:38	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Feb%202021%2016:33:38%20GMT	https://colorlib.com/polygon/gentelella/cdn.datatables.net/1.10.20/css/jquery.dataTables.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/gentelella/cdn.datatables.net/1.10.20/css/jquery.dataTables.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:39	4216/4216	---MCZ	200	added ('OK')	text/css	etag:W/%225f080dc2-1078%22	https://colorlib.com/polygon/vendors/datatables.net-bs/css/dataTables.bootstrap.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-bs/css/dataTables.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:39	1735/1735	---MCZ	200	added ('OK')	text/css	etag:W/%225f080dcf-6c7%22	https://colorlib.com/polygon/vendors/datatables.net-buttons-bs/css/buttons.bootstrap.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-buttons-bs/css/buttons.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:39	328/328	---MCZ	200	added ('OK')	text/css	etag:W/%225f080dd9-148%22	https://colorlib.com/polygon/vendors/datatables.net-fixedheader-bs/css/fixedHeader.bootstrap.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-fixedheader-bs/css/fixedHeader.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:39	3921/3921	---MCZ	200	added ('OK')	text/css	etag:W/%225f080de9-f51%22	https://colorlib.com/polygon/vendors/datatables.net-responsive-bs/css/responsive.bootstrap.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-responsive-bs/css/responsive.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:39	414/414	---MCZ	200	added ('OK')	text/css	etag:W/%225f080df2-19e%22	https://colorlib.com/polygon/vendors/datatables.net-scroller-bs/css/scroller.bootstrap.min.css	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-scroller-bs/css/scroller.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:40	82638/82638	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dbe-142ce%22	https://colorlib.com/polygon/vendors/datatables.net/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net/js/jquery.dataTables.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:40	1964/1964	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dc4-7ac%22	https://colorlib.com/polygon/vendors/datatables.net-bs/js/dataTables.bootstrap.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-bs/js/dataTables.bootstrap.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:40	16027/16027	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dca-3e9b%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:40	939/939	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dd1-3ab%22	https://colorlib.com/polygon/vendors/datatables.net-buttons-bs/js/buttons.bootstrap.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-buttons-bs/js/buttons.bootstrap.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:41	22883/22883	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dcb-5963%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.flash.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.flash.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
12:33:41	21375/21375	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f080dca-537f%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.html5.min.js	C:/My%20Web%20Sites/homepage/gentellaadvancedforms/colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.html5.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
